3	3
2	2
7	7
4	4
18	17
2	2
85	34
11	11
5	5
13	8
1	1
14	14
1	1
31	22
15	13
8	8
15	15
48	29
10	8
74	23
26	24
7	7
17	11
7	7
43	28
68	37
9	9
6	6
1	1
5	5
5	5
3	3
1	1
26	24
1	1
21	21
2	2
28	13
4	4
1	1
18	17
3	3
31	17
5	5
6	6
1	1
5	5
9	9
72	29
9	9
49	30
1	1
3	3
6	6
8	8
16	15
5	5
2	2
22	21
47	32
37	23
16	14
2	2
34	22
8	8
7	7
3	3
4	4
6	6
2	2
34	32
29	25
14	14
5	5
26	23
1	1
18	17
88	21
13	13
10	10
17	17
8	8
16	16
37	33
5	5
35	31
40	29
16	16
3	3
20	20
30	23
89	50
5	5
14	13
2	2
181	11
26	21
4	4
5	5
11	11
8	8
4	4
15	15
23	18
13	13
18	15
53	15
1	1
2	2
1	1
4	4
4	4
15	15
10	10
13	13
17	17
16	16
74	32
40	35
46	31
175	9
2	2
4	4
8	8
15	13
2	2
98	35
7	7
1	1
13	13
4	4
39	33
1	1
5	5
11	11
5	5
4	4
533	0
4	4
2	2
2	2
6	6
5	5
4	4
19	17
47	20
7	7
23	22
15	15
56	19
29	22
11	11
67	35
30	26
30	29
16	16
1	1
69	32
10	10
10	10
4	4
17	17
245	8
67	34
17	13
14	14
13	13
5	5
4	4
2	2
3	3
2	2
15	14
69	39
55	32
2	2
29	17
113	36
30	21
5	5
3	3
4	4
4	4
116	43
134	29
9	7
7	7
138	19
98	35
4	4
3	3
66	37
23	23
6	6
2	2
98	36
196	15
3	3
10	9
41	31
33	25
131	31
70	46
71	37
2	2
6	6
5	5
18	14
3	3
9	9
118	7
37	22
11	10
2	2
9	9
18	16
7	7
6	6
2	2
3	3
42	22
3	3
3	3
69	21
10	10
48	13
9	9
45	33
29	22
26	18
25	21
18	15
10	10
2	2
13	12
26	26
10	10
13	12
3	3
7	7
5	5
71	28
8	8
17	17
10	10
62	30
37	26
1	1
3	3
1	1
117	16
192	7
49	36
13	12
87	43
1	1
15	15
86	25
5	5
26	20
70	37
36	27
4	4
4	4
103	39
2	2
74	38
31	18
1	1
8	7
44	33
8	7
4	4
42	21
16	16
5	5
3	3
22	20
5	5
3	3
23	20
1	1
5	5
37	31
57	23
33	27
52	29
20	19
159	24
22	22
62	27
136	28
15	15
22	15
3	3
264	4
148	21
24	24
72	50
22	20
39	27
29	25
57	41
199	6
24	23
1	1
1	1
38	20
23	17
62	24
44	33
14	14
21	19
8	7
7	7
30	25
2	2
3	3
2	2
79	43
58	36
8	8
14	13
9	9
22	16
9	9
1	1
14	14
11	11
9	8
18	18
147	25
106	47
2	2
245	6
84	35
1	1
89	40
12	9
1	1
1	1
2	2
6	6
18	18
28	26
109	45
10	10
151	19
2	2
4	4
36	26
170	11
67	46
41	39
1	1
24	23
8	8
52	24
104	38
44	35
9	9
148	25
24	18
9	9
30	28
6	6
19	16
3	3
9	9
48	23
18	15
2	2
21	21
54	40
35	29
5	5
11	11
1	1
6	6
33	14
58	33
12	11
33	28
35	29
1	1
1	1
7	7
58	19
4	4
67	33
54	45
25	25
67	39
3	3
69	29
77	28
4	4
2	2
25	25
19	17
4	4
36	33
5	5
97	32
3	3
7	7
54	30
138	42
142	14
107	23
16	16
91	29
17	16
5	5
36	32
70	26
106	22
49	29
172	12
38	35
126	44
62	34
54	38
12	12
278	3
60	38
58	44
32	28
9	9
71	41
20	7
2	2
5	5
2	2
11	11
14	14
23	19
110	34
112	32
16	15
80	44
10	10
46	36
19	18
21	20
39	35
9	9
397	0
46	37
3	3
26	26
15	15
16	15
4	4
37	30
3	3
3	3
4	4
9	9
2	2
12	12
7	7
11	11
60	45
42	34
7	7
146	30
131	34
129	29
126	36
11	11
40	29
55	26
1	1
1	1
4	4
6	6
124	11
86	20
9	6
16	15
103	24
17	12
67	27
30	23
87	30
39	29
10	10
1	1
5	5
9	9
7	7
1	1
14	14
24	21
83	42
42	32
5	5
20	18
8	8
47	38
4	4
5	5
1	1
21	19
14	13
23	22
10	10
8	8
3	3
9	9
305	2
2	2
143	35
77	22
2	2
14	14
5	5
143	24
20	18
70	39
18	18
10	10
7	7
23	21
12	12
20	15
8	8
6	6
120	24
31	25
24	22
89	36
115	23
3	3
121	30
24	19
11	11
2	2
32	25
15	14
1	1
2	2
16	13
22	21
2	2
21	21
6	6
7	7
2	2
2	2
139	18
33	25
4	4
12	12
8	8
8	8
10	10
9	9
53	31
17	17
8	8
5	5
29	25
5	5
48	23
16	16
2	2
88	42
14	14
30	21
13	12
113	19
51	35
26	17
13	8
3	3
5	5
5	5
4	4
3	3
8	8
47	36
13	13
7	7
3	3
1	1
22	15
13	12
36	23
1	1
1	1
5	5
137	24
2	2
8	8
34	25
92	42
30	23
16	15
109	22
1	1
6	6
4	4
44	35
13	13
10	10
85	19
11	11
3	3
4	4
15	14
48	18
140	31
351	1
102	30
1	1
155	20
14	14
13	13
35	33
8	8
199	6
13	12
15	14
9	9
138	22
2	2
4	4
32	31
69	47
18	18
4	4
3	3
15	15
5	5
9	8
10	10
8	8
39	19
9	8
8	8
11	11
10	10
5	5
4	4
1	1
8	8
7	7
1	1
36	30
116	38
5	5
15	15
7	7
32	26
5	5
4	4
54	27
8	8
13	12
130	15
36	34
11	11
12	12
71	35
6	6
3	3
8	8
33	24
23	21
7	6
24	18
4	4
28	25
12	9
5	5
7	7
79	42
8	8
12	12
19	19
8	8
4	4
50	30
6	6
2	2
4	4
1	1
93	29
22	20
89	27
56	29
114	27
83	58
62	47
13	13
98	52
3	3
3	3
2	2
21	16
10	10
1	1
1	1
2	2
2	2
7	7
8	8
1	1
2	2
74	16
8	8
6	6
4	4
22	20
3	3
17	15
5	5
15	15
3	3
8	8
197	15
3	3
37	24
9	8
2	2
2	2
19	16
33	29
4	4
33	25
67	34
47	22
3	3
4	4
52	36
31	25
23	23
3	3
25	21
5	5
27	20
21	20
45	31
59	34
137	28
17	16
113	35
69	46
76	51
92	56
12	12
25	25
14	13
22	21
39	13
143	9
56	20
16	16
32	22
10	10
2	2
2	2
7	6
12	12
69	25
7	7
6	6
12	12
40	36
57	32
7	7
149	24
39	11
105	38
20	17
52	15
13	12
75	26
68	35
148	29
28	28
116	37
44	31
1	1
125	13
9	9
3	3
2	2
7	7
14	11
3	3
104	2
49	29
6	6
121	47
58	26
8	8
8	8
13	13
15	15
44	30
22	20
8	8
29	24
45	26
5	5
8	8
7	7
35	19
17	16
87	27
111	7
40	38
13	13
32	22
