2	4306
45	4199
88	4127
131	4056
174	3963
217	3893
260	3818
303	3743
346	3667
389	3588
432	3495
475	3406
518	3311
561	3198
604	3086
647	2973
690	2860
733	2758
776	2653
819	2537
862	2426
905	2303
948	2185
991	2022
1034	1877
1077	1742
1120	1596
1163	1426
1206	1268
1249	1105
1292	906
1335	602
1378	81
1421	30
1464	12
1507	8
1550	6
1593	3
1636	2
1679	2
1722	2
1765	1
1808	1
1851	1
1894	1
1937	1
1980	1
2023	1
2066	1
2109	1
2152	1
2195	1
2238	1
2281	1
2324	1
2367	1
2410	1
2453	1
2496	1
2539	1
2582	1
2625	1
2668	1
2711	1
2754	1
2797	1
2840	1
2883	1
2926	1
2969	1
3012	1
3055	1
3098	1
3141	1
3184	1
3227	1
3270	1
3313	1
3356	1
3399	1
3442	1
3485	1
3528	1
3571	1
3614	1
3657	1
3700	1
3743	1
3786	1
3829	1
3872	1
3915	1
3958	1
4001	1
4044	1
4087	1
4130	1
4173	1
4216	1
4259	1
4302	1
